order_item_id	meta_key	meta_value
4383	_fs_method	a:19:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:21:"Speed post (5-8 Days)";s:18:"method_description";s:27:"By air. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:12:"method_rules";a:6:{i:0;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:1:"0";s:3:"max";s:2:"49";}}s:14:"cost_per_order";s:3:"120";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:1;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:2:"50";s:3:"max";s:3:"199";}}s:14:"cost_per_order";s:3:"160";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:2;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:3:"200";s:3:"max";s:3:"500";}}s:14:"cost_per_order";s:3:"200";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:3;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:3:"501";s:3:"max";s:4:"2000";}}s:14:"cost_per_order";s:3:"300";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:4;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:4:"2000";s:3:"max";s:4:"5000";}}s:14:"cost_per_order";s:3:"500";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:5;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:4:"5000";s:3:"max";s:5:"10000";}}s:14:"cost_per_order";s:4:"1000";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}}s:15:"id_for_shipping";s:27:"flexible_shipping_single:14";s:5:"title";s:21:"Speed post (5-8 Days)";}
4383	cost	120.00
4383	description	By air. No reverse pick up.
4383	instance_id	14
4383	Items	Laptop DC Tip Converter Type-C female To 5.5x1.7mm male for Acer, Emachines, Gateway, Packard Bell Laptops &times; 1
4383	method_id	flexible_shipping_single
4383	taxes	a:1:{s:5:"total";a:0:{}}
4383	total_tax	0
4397	_alg_wc_cog_item_cost	376
4397	_line_subtotal	795
4397	_line_subtotal_tax	0
4397	_line_tax	0
4397	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
4397	_line_total	795
4397	_product_id	5152
4397	_qty	1
4397	_reduced_stock	1
4397	_tax_class	
4397	_variation_id	0
4398	_fee_amount	-18
4398	_last_added_fee	Discount
4398	_line_tax	0
4398	_line_tax_data	a:1:{s:5:"total";a:0:{}}
4398	_line_total	-18
4398	_tax_class	0
4398	_tax_status	taxable
4399	_default	no
4399	_fs_integration	no
4399	_fs_method	a:19:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:21:"Speed post (5-8 Days)";s:18:"method_description";s:27:"By air. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:12:"method_rules";a:6:{i:0;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:1:"0";s:3:"max";s:2:"49";}}s:14:"cost_per_order";s:3:"120";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:1;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:2:"50";s:3:"max";s:3:"199";}}s:14:"cost_per_order";s:3:"160";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:2;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:3:"200";s:3:"max";s:3:"500";}}s:14:"cost_per_order";s:3:"200";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:3;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:3:"501";s:3:"max";s:4:"2000";}}s:14:"cost_per_order";s:3:"300";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:4;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:4:"2000";s:3:"max";s:4:"5000";}}s:14:"cost_per_order";s:3:"500";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:5;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:4:"5000";s:3:"max";s:5:"10000";}}s:14:"cost_per_order";s:4:"1000";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}}s:15:"id_for_shipping";s:27:"flexible_shipping_single:14";s:5:"title";s:21:"Speed post (5-8 Days)";}
4399	cost	120.00
4399	description	By air. No reverse pick up.
4399	instance_id	14
4399	Items	USB Boost Converter for Amazon Echo Dot (3rd & 4th Gen Only), Echo Dot with Clock, Echo Dot Kids Edition, Echo Show 5, Echo Spot, Fire TV Cube &times; 1
4399	method_id	flexible_shipping_single
4399	taxes	a:1:{s:5:"total";a:0:{}}
4399	total_tax	0
4411	_alg_wc_cog_item_cost	50
4411	_line_subtotal	100
4411	_line_subtotal_tax	0
4411	_line_tax	0
4411	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
4411	_line_total	100
4411	_product_id	8489
4411	_qty	1
4411	_reduced_stock	1
4411	_tax_class	
4411	_variation_id	0
4411	_vi_wad_aliexpress_order_id	
4411	_vi_wad_aliexpress_order_item_status	pending
4412	_fee_amount	-4
4412	_last_added_fee	Discount
4412	_line_tax	0
4412	_line_tax_data	a:1:{s:5:"total";a:0:{}}
4412	_line_total	-4
4412	_tax_class	0
4412	_tax_status	taxable
4413	_default	no
4413	_fs_integration	no
4413	_fs_method	a:19:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:21:"Speed post (5-8 Days)";s:18:"method_description";s:27:"By air. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:12:"method_rules";a:6:{i:0;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:1:"0";s:3:"max";s:2:"49";}}s:14:"cost_per_order";s:3:"120";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:1;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:2:"50";s:3:"max";s:3:"199";}}s:14:"cost_per_order";s:3:"160";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:2;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:3:"200";s:3:"max";s:3:"500";}}s:14:"cost_per_order";s:3:"200";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:3;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:3:"501";s:3:"max";s:4:"2000";}}s:14:"cost_per_order";s:3:"300";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:4;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:4:"2000";s:3:"max";s:4:"5000";}}s:14:"cost_per_order";s:3:"500";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:5;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:4:"5000";s:3:"max";s:5:"10000";}}s:14:"cost_per_order";s:4:"1000";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}}s:15:"id_for_shipping";s:27:"flexible_shipping_single:14";s:5:"title";s:21:"Speed post (5-8 Days)";}
4413	cost	120.00
4413	description	By air. No reverse pick up.
4413	instance_id	14
4413	Items	USB Male To PS2 Female Adapter Converter For Computer PC Keyboard Mouse &times; 1
4413	method_id	flexible_shipping_single
4413	taxes	a:1:{s:5:"total";a:0:{}}
4413	total_tax	0
4424	_alg_wc_cog_item_cost	360
4424	_line_subtotal	495
4424	_line_subtotal_tax	0
4424	_line_tax	0
4424	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
4424	_line_total	495
4424	_product_id	8134
4424	_qty	1
4424	_reduced_stock	1
4424	_tax_class	
4424	_variation_id	8141
4424	_vi_wad_aliexpress_order_id	
4424	_vi_wad_aliexpress_order_item_status	pending
4424	pa_pin-size	4-0-1-7mm
4425	_fee_amount	-12
4425	_last_added_fee	Discount
4425	_line_tax	0
4425	_line_tax_data	a:1:{s:5:"total";a:0:{}}
4425	_line_total	-12
4425	_tax_class	0
4425	_tax_status	taxable
4426	_default	no
4426	_fs_integration	no
4426	_fs_method	a:19:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:29:"Courier/Indiapost (8-16 Days)";s:18:"method_description";s:28:"By Road. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:12:"method_rules";a:6:{i:0;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:1:"0";s:3:"max";s:2:"49";}}s:14:"cost_per_order";s:2:"80";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:1;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:2:"50";s:3:"max";s:3:"200";}}s:14:"cost_per_order";s:3:"100";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:2;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:3:"201";s:3:"max";s:3:"500";}}s:14:"cost_per_order";s:3:"120";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:3;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:3:"501";s:3:"max";s:4:"2000";}}s:14:"cost_per_order";s:3:"180";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:4;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:4:"2000";s:3:"max";s:4:"5000";}}s:14:"cost_per_order";s:3:"360";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:5;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:4:"5000";s:3:"max";s:5:"10000";}}s:14:"cost_per_order";s:3:"720";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}}s:15:"id_for_shipping";s:27:"flexible_shipping_single:15";s:5:"title";s:29:"Courier/Indiapost (8-16 Days)";}
4426	cost	80.00
4426	description	By Road. No reverse pick up.
4426	instance_id	15
4426	Items	100W USB Type C Fast Charging Adapter Plug Connector Universal USB C Laptop Charger Converter for Dell Asus HP Acer Lenovo etc - 4.0-1.7mm &times; 1
4426	method_id	flexible_shipping_single
4426	taxes	a:1:{s:5:"total";a:0:{}}
4426	total_tax	0
4428	_alg_wc_cog_item_cost	77
4428	_line_subtotal	150
4428	_line_subtotal_tax	0
4428	_line_tax	0
4428	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
4428	_line_total	150
4428	_product_id	4949
4428	_qty	1
4428	_reduced_stock	1
4428	_tax_class	
4428	_variation_id	4953
4428	pa_6c27ca5ea2c62c655916d7	2-3
4429	_alg_wc_cog_item_cost	320
4429	_line_subtotal	595
4429	_line_subtotal_tax	0
4429	_line_tax	0
4429	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
4429	_line_total	595
4429	_product_id	9340
4429	_qty	1
4429	_reduced_stock	1
4429	_tax_class	
4429	_variation_id	0
4430	_alg_wc_cog_item_cost	575
4430	_line_subtotal	1775
4430	_line_subtotal_tax	0
4430	_line_tax	0
4430	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
4430	_line_total	1775
4430	_product_id	4169
4430	_qty	1
4430	_reduced_stock	1
4430	_tax_class	
4430	_variation_id	0
4431	_fee_amount	-53
4431	_last_added_fee	Discount
4431	_line_tax	0
4431	_line_tax_data	a:1:{s:5:"total";a:0:{}}
4431	_line_total	-53
4431	_tax_class	0
4431	_tax_status	taxable
4432	_default	no
4432	_fs_integration	no
4432	_fs_method	a:19:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:21:"Speed post (5-8 Days)";s:18:"method_description";s:27:"By air. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:12:"method_rules";a:6:{i:0;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:1:"0";s:3:"max";s:2:"49";}}s:14:"cost_per_order";s:3:"120";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:1;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:2:"50";s:3:"max";s:3:"199";}}s:14:"cost_per_order";s:3:"160";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:2;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:3:"200";s:3:"max";s:3:"500";}}s:14:"cost_per_order";s:3:"200";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:3;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:3:"501";s:3:"max";s:4:"2000";}}s:14:"cost_per_order";s:3:"300";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:4;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:4:"2000";s:3:"max";s:4:"5000";}}s:14:"cost_per_order";s:3:"500";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:5;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:4:"5000";s:3:"max";s:5:"10000";}}s:14:"cost_per_order";s:4:"1000";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}}s:15:"id_for_shipping";s:27:"flexible_shipping_single:14";s:5:"title";s:21:"Speed post (5-8 Days)";}
4432	cost	120.00
4432	description	By air. No reverse pick up.
4432	instance_id	14
4432	Items	German Ventilating Needle 1 Piece for Lace Wig making Size 1-1, 1-2, 2-3, 3-4 choose size - 2-3 &times; 1, Full Lace Wig Net Material Real Swiss Lace Mesh Cap Foundation Wig Accessories Transparent Lace Net for Making Wigs with Adjustable Strap &times; 1, German Ventilating Needle 4 Pcs +1 Brass Holder For Lace Wig making &times; 1
4432	method_id	flexible_shipping_single
4432	taxes	a:1:{s:5:"total";a:0:{}}
4432	total_tax	0
4433	_alg_wc_cog_item_cost	132
4433	_line_subtotal	395
4433	_line_subtotal_tax	0
4433	_line_tax	0
4433	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
4433	_line_total	395
4433	_product_id	4201
4433	_qty	1
4433	_reduced_stock	1
4433	_tax_class	
4433	_variation_id	0
4434	_fee_amount	-10
4434	_last_added_fee	Discount
4434	_line_tax	0
4434	_line_tax_data	a:1:{s:5:"total";a:0:{}}
4434	_line_total	-10
4434	_tax_class	0
4434	_tax_status	taxable
4435	_default	no
4435	_fs_integration	no
4435	_fs_method	a:19:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:21:"Speed post (5-8 Days)";s:18:"method_description";s:27:"By air. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:12:"method_rules";a:6:{i:0;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:1:"0";s:3:"max";s:2:"49";}}s:14:"cost_per_order";s:3:"120";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:1;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:2:"50";s:3:"max";s:3:"199";}}s:14:"cost_per_order";s:3:"160";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:2;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:3:"200";s:3:"max";s:3:"500";}}s:14:"cost_per_order";s:3:"200";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:3;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:3:"501";s:3:"max";s:4:"2000";}}s:14:"cost_per_order";s:3:"300";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:4;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:4:"2000";s:3:"max";s:4:"5000";}}s:14:"cost_per_order";s:3:"500";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:5;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:4:"5000";s:3:"max";s:5:"10000";}}s:14:"cost_per_order";s:4:"1000";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}}s:15:"id_for_shipping";s:27:"flexible_shipping_single:14";s:5:"title";s:21:"Speed post (5-8 Days)";}
4435	cost	120.00
4435	description	By air. No reverse pick up.
4435	instance_id	14
4435	Items	Laptop DC Tip Converter Type-C female To 7.4x5.0mm male 90 Degree &times; 1
4435	method_id	flexible_shipping_single
4435	taxes	a:1:{s:5:"total";a:0:{}}
4435	total_tax	0
4436	_alg_wc_cog_item_cost	146
4436	_line_subtotal	295
4436	_line_subtotal_tax	0
4436	_line_tax	0
4436	_line_tax_data	a:2:{s:8:"subtotal";a:0:{}s:5:"total";a:0:{}}
4436	_line_total	295
4436	_product_id	3194
4436	_qty	1
4436	_reduced_stock	1
4436	_tax_class	
4436	_variation_id	0
4437	cost	80
4437	instance_id	0
4437	method_id	
4437	taxes	a:1:{s:5:"total";a:0:{}}
4437	total_tax	0
4438	_alg_wc_cog_item_cost	22
4438	_line_subtotal	195
4438	_line_subtotal_tax	0
4438	_line_tax	0
4438	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
4438	_line_total	195
4438	_product_id	4250
4438	_qty	1
4438	_reduced_stock	1
4438	_tax_class	
4438	_variation_id	0
4439	_fee_amount	-6
4439	_last_added_fee	Discount
4439	_line_tax	0
4439	_line_tax_data	a:1:{s:5:"total";a:0:{}}
4439	_line_total	-6
4439	_tax_class	0
4439	_tax_status	taxable
4440	_default	no
4440	_fs_integration	no
4440	_fs_method	a:19:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:29:"Courier/Indiapost (8-16 Days)";s:18:"method_description";s:28:"By Road. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:12:"method_rules";a:6:{i:0;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:1:"0";s:3:"max";s:2:"49";}}s:14:"cost_per_order";s:2:"80";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:1;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:2:"50";s:3:"max";s:3:"200";}}s:14:"cost_per_order";s:3:"100";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:2;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:3:"201";s:3:"max";s:3:"500";}}s:14:"cost_per_order";s:3:"120";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:3;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:3:"501";s:3:"max";s:4:"2000";}}s:14:"cost_per_order";s:3:"180";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:4;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:4:"2000";s:3:"max";s:4:"5000";}}s:14:"cost_per_order";s:3:"360";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:5;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:4:"5000";s:3:"max";s:5:"10000";}}s:14:"cost_per_order";s:3:"720";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}}s:15:"id_for_shipping";s:27:"flexible_shipping_single:15";s:5:"title";s:29:"Courier/Indiapost (8-16 Days)";}
4440	cost	80.00
4440	description	By Road. No reverse pick up.
4440	instance_id	15
4440	Items	Laptop DC Tip Converter 5.5 x 2.1mm female To 7.4mm x 5.0mm male for HP Dell &times; 1
4440	method_id	flexible_shipping_single
4440	taxes	a:1:{s:5:"total";a:0:{}}
4440	total_tax	0
4441	_alg_wc_cog_item_cost	132
4441	_line_subtotal	395
4441	_line_subtotal_tax	0
4441	_line_tax	0
4441	_line_tax_data	a:2:{s:5:"total";a:0:{}s:8:"subtotal";a:0:{}}
4441	_line_total	395
4441	_product_id	4201
4441	_qty	1
4441	_reduced_stock	1
4441	_tax_class	
4441	_variation_id	0
4442	_fee_amount	150
4442	_line_tax	0
4442	_line_tax_data	a:1:{s:5:"total";a:0:{}}
4442	_line_total	150
4442	_tax_class	0
4442	_tax_status	taxable
4443	_fee_amount	-365
4443	_line_tax	0
4443	_line_tax_data	a:1:{s:5:"total";a:0:{}}
4443	_line_total	-365
4443	_tax_class	0
4443	_tax_status	taxable
4444	_default	no
4444	_fs_integration	no
4444	_fs_method	a:19:{s:22:"title_general_settings";s:0:"";s:12:"method_title";s:21:"Speed post (5-8 Days)";s:18:"method_description";s:27:"By air. No reverse pick up.";s:11:"tax_heading";s:0:"";s:10:"tax_status";s:4:"none";s:18:"prices_include_tax";s:2:"no";s:19:"title_free_shipping";s:0:"";s:20:"method_free_shipping";s:0:"";s:26:"method_free_shipping_label";s:4:"Free";s:32:"method_free_shipping_cart_notice";s:2:"no";s:22:"title_cost_calculation";s:0:"";s:25:"method_calculation_method";s:3:"sum";s:16:"cart_calculation";s:7:"package";s:22:"title_advanced_options";s:0:"";s:17:"method_visibility";s:2:"no";s:17:"method_debug_mode";s:2:"no";s:12:"method_rules";a:6:{i:0;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:1:"0";s:3:"max";s:2:"49";}}s:14:"cost_per_order";s:3:"120";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:1;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:2:"50";s:3:"max";s:3:"199";}}s:14:"cost_per_order";s:3:"160";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:2;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:3:"200";s:3:"max";s:3:"500";}}s:14:"cost_per_order";s:3:"200";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:3;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:3:"501";s:3:"max";s:4:"2000";}}s:14:"cost_per_order";s:3:"300";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:4;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:4:"2000";s:3:"max";s:4:"5000";}}s:14:"cost_per_order";s:3:"500";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}i:5;a:4:{s:10:"conditions";a:1:{i:0;a:3:{s:12:"condition_id";s:6:"weight";s:3:"min";s:4:"5000";s:3:"max";s:5:"10000";}}s:14:"cost_per_order";s:4:"1000";s:16:"additional_costs";a:0:{}s:14:"special_action";s:0:"";}}s:15:"id_for_shipping";s:27:"flexible_shipping_single:14";s:5:"title";s:21:"Speed post (5-8 Days)";}
